MOCS ID,Fiscal Year,Source,Council Member,Legal Name of Organization,EIN,Status,amount,Agency,Program Name,Address,Address 2 (optional),City,State,Postcode,Purpose of Funds,Fiscal Conduit Name,FC EIN,Borough,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
FY21 06157,2021,Create New Technology Incubators,,City University of New York,133893536,Cleared,382500,CUNY,Create New Technology Incubators: Queens College,695 Park Avenue,,New York,NY,10065,"This initiative supports new technology incubators and also supports the operation of existing incubators in the outer boroughs. These incubators will provide various types of support to technology start-ups and entrepreneurs, and help promote future growth of the technology sector.",,,MANHATTAN,40.768973,-73.965367,108,4,120,1081419,1014030001,Upper East Side-Carnegie Hill
FY21 04962,2021,Creative Arts Team,,City University of New York,133893536,Cleared,340000,CUNY,CUNY Creative Arts Team Drama Workshops,695 Park Avenue,,New York,NY,10065,To challenge at-risk youth with participatory drama workshops and residencies that foster important learning skills and positive social development.,,,MANHATTAN,40.768973,-73.965367,108,4,120,1081419,1014030001,Upper East Side-Carnegie Hill
FY21 06954,2021,Cultural After-School Adventure (CASA),Koslowitz,City University of New York,136400434,Cleared,20000,CUNY,Queensborough Community College - QPAC Public School 139Q Rego Park (28Q139),,,,,,This funding engages cultural programs and institutions to provide arts enrichment to students through after-school programs.,,,,,,,,,,,
FY21 09073,2021,Cultural After-School Adventure (CASA),Dromm,City University of New York,136400434,Cleared,20000,CUNY,Queensborough Performing Arts Center - Public School 280Q (30Q280),,,,,,This funding engages cultural programs and institutions to provide arts enrichment to students through after-school programs.,,,,,,,,,,,
FY21 09192,2021,Cultural Immigrant Initiative,Holden,City University of New York,136400434,Cleared,15000,CUNY,"Queensborough Community College Auxiliary Enterprise Association, Inc.",,,,,,The funds will be used to support cultural organizations to provide programming focused on the cultural history or traditions of an immigrant community in New York City. This initiative will help increase access to unique cultural offerings that focus on immigrant heritages.,,,,,,,,,,,
FY21 05101,2021,Cultural Immigrant Initiative,,City University of New York,136400434,Cleared,10000,CUNY,,,,New York,NY,,The funds will be used to support cultural organizations to provide programming focused on the cultural history or traditions of an immigrant community in New York City. This initiative will help increase access to unique cultural offerings that focus on immigrant heritages.,,,,,,,,,,,
FY21 05529,2021,CUNY Childcare Expansion,,City University of New York,136400434,Cleared,127500,CUNY,CUNY Child Care Expansion,,,,,,To provide childcare for children of CUNY students and faculty at childcare centers at CUNY colleges.,,,,,,,,,,,
FY21 05530,2021,CUNY Childcare Expansion,,City University of New York,136400434,Cleared,382500,CUNY,CUNY Child Care Expansion,,,,,,To provide childcare for children of CUNY students and faculty at childcare centers at CUNY colleges.,,,,,,,,,,,
FY21 05650,2021,CUNY Citizenship NOW! Program,,City University of New York,136400434,Cleared,3000000,CUNY,CUNY Citizenship Now!,,,,,,"This funding supports CUNY Citizenship NOW! Program, which provides free immigration law services to assist immigrants on their path to U.S. citizenship.",,,,,,,,,,,
FY21 05531,2021,CUNY Diversity Incubator,,City University of New York,133893536,Cleared,425000,CUNY,"Center for Ethnic, Racial and Religious Understanding - Queens College.",695 Park Avenue,,New York,NY,10065,"To support the CUNY Diversity Incubator at the Center for Ethnic, Racial and Religious Understanding at Queens College.",,,MANHATTAN,40.768973,-73.965367,108,4,120,1081419,1014030001,Upper East Side-Carnegie Hill
FY21 08764,2021,CUNY Research Institutes,,City University of New York,133893536,Cleared,20000,CUNY,Community Land Trust,695 Park Avenue,,New York,NY,10065,"This allocation supports the development and expansion the community land trust (CLT) model citywide. CLT’s will create and preserve permanently affordable housing through nonprofit ownership of land. Work includes, but is not limited to: tenant organizing; CLT advocacy; technical, legal and financial assistance to establish and build capacity for CLT’s, and other CLT-related public education.",,,MANHATTAN,40.768973,-73.965367,108,4,120,1081419,1014030001,Upper East Side-Carnegie Hill
FY21 08759,2021,CUNY Research Institutes,,City University of New York,136400434,Cleared,250000,CUNY,LGBTQ Public History Project - LaGuardia Community College,695 Park Avenue,,New York,NY,10065,"This allocation supports six research-focused, non-degree granting institutes housed in colleges within the City University of New York.",,,MANHATTAN,40.768973,-73.965367,108,4,120,1081419,1014030001,Upper East Side-Carnegie Hill
FY21 05532,2021,CUNY School of Labor and Urban Studies (SLU) - (formerly Joseph S. Murphy Institute Center for Worker Education),,City University of New York,133893536,Cleared,1020000,CUNY,CUNY School of Urban and Labor Studies,695 Park Avenue,,New York,NY,10065,This allocation provides access to education for working adults and training for New York City union members.,,,MANHATTAN,40.768973,-73.965367,108,4,120,1081419,1014030001,Upper East Side-Carnegie Hill
FY21 05145,2021,Educational Programs for Students,,City University of New York,136400434,Cleared,1000000,CUNY,STEM Institute,,,,,,"This allocation will support direct educational programs for students in areas such as literacy, math, science and technology",,,,,,,,,,,
FY21 05261,2021,Ending the Epidemic,,City University of New York,136400434,Cleared,39730,CUNY,,,,,,,"This funding supports prevention, education, outreach, and support services that align with the Ending the Epidemic (ETE) framework. ETE, a statewide plan to decrease new HIV infections to 750 by the year 2020, strives to identify diagnosed and undiagnosed HIV-positive New Yorkers and connect them to healthcare and medication, including Pre-Exposure Prophylaxis (PrEP) and Post-Exposure Prophylaxis (PEP).",,,,,,,,,,,
FY21 08996,2021,Food Pantries,Queens Delegation,City University of New York,136400434,Cleared,5000,CUNY,Queens College Food Pantry,,,,,,This initiative provides food to over 275 pantries and soup kitchens citywide.,,,,,,,,,,,
FY21 05682,2021,Immigrant Opportunities Initiative,,City University of New York,133893536,Cleared,24000,CUNY,CUNY School of Law - Legal Services,695 Park Avenue,,New York,NY,10065,"To provide legal services for recent immigrants to assist with applications for citizenship or permanent residency, and various other immigrant-related legal services.",,,MANHATTAN,40.768973,-73.965367,108,4,120,1081419,1014030001,Upper East Side-Carnegie Hill
FY21 05534,2021,LGBT Community Services,,City University of New York,133893536,Cleared,42500,CUNY,Hunter College,695 Park Avenue,,New York,NY,10065,To support programs that increase coordinated delivery of health and human services for LGBT people and families.,,,MANHATTAN,40.768973,-73.965367,108,4,120,1081419,1014030001,Upper East Side-Carnegie Hill
FY21 00993,2021,Local,Gennaro,City University of New York,136400434,Cleared,7500,CUNY,,,,,,,Funding will go towards concerts within Council District 24.,,,,,,,,,,,
FY21 00994,2021,Local,Gennaro,City University of New York,136400434,Cleared,10000,CUNY,,,,,,,Funding to support cultural programs accessible to Queens residents through After School Performance Workshops provided by professionals for students in local schools.,,,,,,,,,,,
FY21 00995,2021,Local,Gennaro,City University of New York,136400434,Cleared,10000,CUNY,,,,,,,Funding to support the Kupferberg Holocaust Center at Queensborough Community College.,,,,,,,,,,,
FY21 00996,2021,Local,Rose,City University of New York,133893536,Cleared,5000,CUNY,College of Staten Island - Small Business Development Center,695 Park Avenue,,New York,NY,10065,"Funds will support administrative, staffing and operation costs associated with expanding The Staten Island Small Business Development Center's program in the underserved immigrant and minority population in the SI North Shore market.",,,MANHATTAN,40.768973,-73.965367,108,4,120,1081419,1014030001,Upper East Side-Carnegie Hill
FY21 06301,2021,Local,Louis,City University of New York,133893536,Cleared,5000,CUNY,Council District 45,695 Park Avenue,,New York,NY,10065,Funds to support the Continuing Professional Studies (CPS) Adult Literacy program.,,,MANHATTAN,40.768973,-73.965367,108,4,120,1081419,1014030001,Upper East Side-Carnegie Hill
FY21 00997,2021,Local,Levine,City University of New York,136400434,Cleared,7500,CUNY,CUNY Citizenship Now!,,,,,,To fund legal services assistance in the Council District 7.,,,,,,,,,,,
FY21 00998,2021,Local,Cohen,City University of New York,136400434,Cleared,10000,CUNY,CUNY Citizenship Now!,,,,,,To fund CUNY Citizenship Now! Program in Council District 11.,,,,,,,,,,,
FY21 08949,2021,Local,Louis,City University of New York,133893536,Cleared,3000,CUNY,CUNY Creative Arts Youth Theater - Public School 119K,695 Park Avenue,,New York,NY,10065,Funds to support the CUNY Creative Arts Youth Theater at PS 119.,,,MANHATTAN,40.768973,-73.965367,108,4,120,1081419,1014030001,Upper East Side-Carnegie Hill
FY21 01001,2021,Local,Powers,City University of New York,133893536,Cleared,5000,CUNY,"CUNY Graduate Center - ""GC Presents"" Series",695 Park Avenue,,New York,NY,10065,"Funding will support the free admission public program series ""GC Presents.""",,,MANHATTAN,40.768973,-73.965367,108,4,120,1081419,1014030001,Upper East Side-Carnegie Hill
FY21 01002,2021,Local,Speaker,City University of New York,136400434,Cleared,50000,CUNY,CUNY LGBTQI Student Leadership Program,,,,,,Funds will be used for the program administrative budget of the LGBTQI Student Leadership Program,,,,,,,,,,,
FY21 01003,2021,Local,Constantinides,City University of New York,133893536,Cleared,11165,CUNY,CUNY One Boat,695 Park Avenue,,New York,NY,10065,Funds will be used to provide environmental education programming in Jamaica Bay aboard the CUNY I vessel.,,,MANHATTAN,40.768973,-73.965367,108,4,120,1081419,1014030001,Upper East Side-Carnegie Hill
FY21 01004,2021,Local,Levine,City University of New York,133893536,Cleared,3500,CUNY,CUNY School of Law - Community Legal Counseling,695 Park Avenue,,New York,NY,10065,Funding for legal services including advice and assistance in Council District 7.,,,MANHATTAN,40.768973,-73.965367,108,4,120,1081419,1014030001,Upper East Side-Carnegie Hill
FY21 01005,2021,Local,Dromm,City University of New York,133893536,Cleared,7500,CUNY,CUNY School of Law - Community Legal Counseling,695 Park Avenue,,New York,NY,10065,To support legal services including information and consultations in Council District 25.,,,MANHATTAN,40.768973,-73.965367,108,4,120,1081419,1014030001,Upper East Side-Carnegie Hill
FY21 01006,2021,Local,Kallos,City University of New York,133893536,Cleared,17500,CUNY,CUNY School of Law - Legal Clinics,695 Park Avenue,,New York,NY,10065,To support free legal clinics in City Council District 5 for residents twice monthly for housing and one monthly for small claims noticed through Council District 5 monthly newsletter and website.,,,MANHATTAN,40.768973,-73.965367,108,4,120,1081419,1014030001,Upper East Side-Carnegie Hill
FY21 01007,2021,Local,Diaz,City University of New York,133893536,Cleared,10000,CUNY,CUNY School of Law - Legal Services,695 Park Avenue,,New York,NY,10065,"To provide legal services to immigrants, low-and middle-income populations, and other underserved communities, on foreclosure, elder care issues, immigration, tenant issues, family law, consumer and debt issues, and wills.",,,MANHATTAN,40.768973,-73.965367,108,4,120,1081419,1014030001,Upper East Side-Carnegie Hill
FY21 01008,2021,Local,Grodenchik,City University of New York,133893536,Cleared,11000,CUNY,CUNY School of Law - Legal Services,695 Park Avenue,,New York,NY,10065,To support legal services within Council District 23.,,,MANHATTAN,40.768973,-73.965367,108,4,120,1081419,1014030001,Upper East Side-Carnegie Hill
FY21 01009,2021,Local,Cabrera,City University of New York,133893536,Cleared,30000,CUNY,CUNY School of Law - Legal Services,695 Park Avenue,,New York,NY,10065,Funding will support legal services including advice and assistance in Council District 14.,,,MANHATTAN,40.768973,-73.965367,108,4,120,1081419,1014030001,Upper East Side-Carnegie Hill
FY21 08947,2021,Local,Adams,City University of New York,133893536,Cleared,35400,CUNY,CUNY School of Law - Legal Services,695 Park Avenue,,New York,NY,10065,To support legal services including information and consultations in Council District 28.,,,MANHATTAN,40.768973,-73.965367,108,4,120,1081419,1014030001,Upper East Side-Carnegie Hill
FY21 01011,2021,Local,Constantinides,City University of New York,133893536,Cleared,7000,CUNY,CUNY School of Law - The Center for Urban Environmental Reform,695 Park Avenue,,New York,NY,10065,Funds will be used to support environmental education programming to various schools in Council District 22.,,,MANHATTAN,40.768973,-73.965367,108,4,120,1081419,1014030001,Upper East Side-Carnegie Hill
FY21 01012,2021,Local,Cornegy,City University of New York,136400434,Cleared,10000,CUNY,Immigrant Legal Services,,,,,,"Funding to support the provision of immigrant legal services, community citizenship events and Know Your Rights education.",,,,,,,,,,,
FY21 01014,2021,Local,Rosenthal,City University of New York,133893536,Cleared,5000,CUNY,John Jay College of Criminal Justice - Spotlight Series,695 Park Avenue,,New York,NY,10065,"Funds support community programs, including the Spotlight Series.",,,MANHATTAN,40.768973,-73.965367,108,4,120,1081419,1014030001,Upper East Side-Carnegie Hill
FY21 01015,2021,Local,Dromm,City University of New York,136400434,Cleared,15500,CUNY,La Guardia Community College - Wagner Archives,,,,,,To fund maintenance of New York City Council Collection.,,,,,,,,,,,
FY21 01016,2021,Local,Speaker,City University of New York,136400434,Cleared,50000,CUNY,LaGuardia and Wagner Archives,,,,,,To fund the LGBTQ Public History Project.,,,,,,,,,,,
FY21 01017,2021,Local,Speaker,City University of New York,136400434,Cleared,75000,CUNY,LaGuardia and Wagner Archives,,,,,,To provide funding for the maintenance of New York City Council Collection.,,,,,,,,,,,
FY21 01018,2021,Local,Koo,City University of New York,136400434,Cleared,5000,CUNY,LaGuardia Community College Archives,,,,,,To support the New York City Council Collection at LaGuardia Community College.,,,,,,,,,,,
FY21 01019,2021,Local,Cohen,City University of New York,133893536,Cleared,10000,CUNY,Lehman College - Stages Summerworx Festival,695 Park Avenue,,New York,NY,10065,Funds will be used to support expenses related to the Lehman Stages Summerworx festival.,,,MANHATTAN,40.768973,-73.965367,108,4,120,1081419,1014030001,Upper East Side-Carnegie Hill
FY21 01021,2021,Local,Barron,City University of New York,133893536,Cleared,10000,CUNY,Medgar Evers College - Center for Black Literature,695 Park Avenue,,New York,NY,10065,Funding to support operating expense costs for public literary arts programming.,,,MANHATTAN,40.768973,-73.965367,108,4,120,1081419,1014030001,Upper East Side-Carnegie Hill
FY21 01022,2021,Local,Speaker,City University of New York,133893536,Cleared,50000,CUNY,Medgar Evers College - Center for Black Literature,695 Park Avenue,,New York,NY,10065,Funds will be used to improve students’ literacy by exposing them to Black and Latino writers and to a range of literary texts produced by Black and Latino writers.,,,MANHATTAN,40.768973,-73.965367,108,4,120,1081419,1014030001,Upper East Side-Carnegie Hill
FY21 01023,2021,Local,Speaker,City University of New York,133893536,Cleared,150000,CUNY,Medgar Evers College - CUNY Pipeline Program,695 Park Avenue,,New York,NY,10065,Funds will support the operating costs incurred with Medgar Evers College's Pipeline Program/ Parent Academy.,,,MANHATTAN,40.768973,-73.965367,108,4,120,1081419,1014030001,Upper East Side-Carnegie Hill
FY21 01024,2021,Local,Speaker,City University of New York,133893536,Cleared,50000,CUNY,Medgar Evers College - Law and Social Justice Racial Justice Advocates Project,695 Park Avenue,,New York,NY,10065,Funding to support the Law and Social Justice Racial Justice Advocates Project.,,,MANHATTAN,40.768973,-73.965367,108,4,120,1081419,1014030001,Upper East Side-Carnegie Hill
FY21 01025,2021,Local,Koo,City University of New York,133893536,Cleared,5000,CUNY,Queens College - Asian American Center,695 Park Avenue,,New York,NY,10065,"Supports operation and programmatic costs of Queens College's Asian American Community project, a year-long project to increase college students’ awareness of local Asian American communities by engaging them in civic participation & community activities.",,,MANHATTAN,40.768973,-73.965367,108,4,120,1081419,1014030001,Upper East Side-Carnegie Hill
FY21 01027,2021,Local,Constantinides,City University of New York,133893536,Cleared,5000,CUNY,Queens College - Greek Studies Program,695 Park Avenue,,New York,NY,10065,Funding will be used to support Byzantine and Modern Greek cultural programming and studies.,,,MANHATTAN,40.768973,-73.965367,108,4,120,1081419,1014030001,Upper East Side-Carnegie Hill
FY21 01028,2021,Local,Gennaro,City University of New York,133893536,Cleared,5000,CUNY,Queens College - Taft Institute,695 Park Avenue,,New York,NY,10065,Funding to support establishing a community-based project to develop a new curriculum for teaching immigration to high school students.,,,MANHATTAN,40.768973,-73.965367,108,4,120,1081419,1014030001,Upper East Side-Carnegie Hill
FY21 01029,2021,Local,Koslowitz,City University of New York,133893536,Cleared,7350,CUNY,Queens College - Urban Studies Department,695 Park Avenue,,New York,NY,10065,"To provide funding support for a needs assessment that will include land use, transportation, gentrification and infrastructure implications. Resources will be used to engage students in the Urban Studies Department at Queens College.",,,MANHATTAN,40.768973,-73.965367,108,4,120,1081419,1014030001,Upper East Side-Carnegie Hill
FY21 01030,2021,Local,Speaker,City University of New York,133893536,Cleared,25000,CUNY,Queens College - Urban Studies Department,695 Park Avenue,,New York,NY,10065,"To research community issues including land use, transportation, gentrification and infrastructure implications throughout Queens.",,,MANHATTAN,40.768973,-73.965367,108,4,120,1081419,1014030001,Upper East Side-Carnegie Hill
FY21 01031,2021,Local,Dromm,City University of New York,136400434,Cleared,5000,CUNY,Queensborough Community College  - QPAC Saturday Gotta Dance,,,,,,To fund dance workshops that combine fitness with a theatrical component.,,,,,,,,,,,
FY21 01032,2021,Local,Grodenchik,City University of New York,136400434,Cleared,10000,CUNY,Queensborough Community College - After School Enrichment Program,,,,,,To help fund a series of After-School Performance Workshops.,,,,,,,,,,,
FY21 01033,2021,Local,Koslowitz,City University of New York,136400434,Cleared,5000,CUNY,Queensborough Community College - Annual Holocaust Freedom Seder,,,,,,To support the Annual Holocaust Freedom Seder program.,,,,,,,,,,,
FY21 01034,2021,Local,Ulrich,City University of New York,136400434,Cleared,5000,CUNY,Queensborough Community College - Children’s Book Club and Performance Series,,,,,,"Funds support QPAC’s Children’s Book Club and Performance series, involving an in-class book club program and theatrical performances for Queens's children in Council District 32.",,,,,,,,,,,
FY21 01035,2021,Local,Constantinides,City University of New York,136400434,Cleared,3000,CUNY,Queensborough Community College - Concert Program,,,,,,Funding will be used to support concert programming that is free and available to all.,,,,,,,,,,,
FY21 01036,2021,Local,Koo,City University of New York,136400434,Cleared,5000,CUNY,Queensborough Community College - Kupferberg Holocaust Center,,,,,,To fund the Asian Social Justice Internship program at the Kupferberg Holocaust Center at QCC.,,,,,,,,,,,
FY21 01038,2021,Local,Grodenchik,City University of New York,136400434,Cleared,15000,CUNY,Queensborough Community College - Kupferberg Holocaust Resource Center & Archives,,,,,,"To support the Kupferberg Holocaust Resource Center and Archives (KHRCA) to research, write, design, print, display and share exhibit programs.",,,,,,,,,,,
FY21 01039,2021,Local,Dromm,City University of New York,136400434,Cleared,7500,CUNY,Queensborough Community College - LGBT Program,,,,,,To fund LGBT-themed art and culture exhibit or presentation.,,,,,,,,,,,
FY21 01040,2021,Local,Koslowitz,City University of New York,136400434,Cleared,12000,CUNY,Queensborough Community College - Loyalty Program,,,,,,To support QPAC's events in Council District 29 and the Senior Loyalty Program which provides accessible and affordable world-class entertainment to students and community members.,,,,,,,,,,,
FY21 01041,2021,Local,Koo,City University of New York,136400434,Cleared,9000,CUNY,Queensborough Community College - QPAC Senior Loyalty Program,,,,,,"To fund the Senior Loyalty program for the QPAC, which funds theatre trips and musical programs to be presented at senior centers, including the Latimer Gardens Senior Center and North Flushing Senior Center.",,,,,,,,,,,
FY21 01042,2021,Local,Vallone,City University of New York,136400434,Cleared,10000,CUNY,Queensborough Community College - Senior Loyalty program,,,,,,Funding will be used to support QPAC’s Senior Loyalty program.,,,,,,,,,,,
FY21 01043,2021,Local,Speaker,City University of New York,136400434,Cleared,40000,CUNY,Queensborough Community College - Senior Loyalty Program,,,,,,To provide funding support for the Senior Loyalty Program.,,,,,,,,,,,
FY21 01044,2021,Local,Dromm,City University of New York,136400434,Cleared,5000,CUNY,Queensborough Community College - Student Fellow Program,,,,,,To support the Kupferberg Holocaust Center Student Fellowship program.,,,,,,,,,,,
FY21 01045,2021,Local,Vallone,City University of New York,136400434,Cleared,5000,CUNY,Queensborough Community College - Student Fellow program,,,,,,"Funding will help support various exhibits, education initiatives, community engagement programs and the student fellowship program.",,,,,,,,,,,
FY21 09065,2021,Local,Miller,City University of New York,133893536,Cleared,7500,CUNY,Queensborough Community College Auxiliary Enterprises Association,695 Park Avenue,,New York,NY,10065,Funding will support a series of Free-Hour Workshops in which QCC Students learn dance and/or musical theater techniques from professionals and Broadway performers.  Funding will also support performances at Allen Senior Center.,,,MANHATTAN,40.768973,-73.965367,108,4,120,1081419,1014030001,Upper East Side-Carnegie Hill
FY21 05535,2021,Peter F. Vallone Academic Scholarship,,City University of New York,133893536,Cleared,15753469,CUNY,Peter F. Vallone Academic Scholarship,695 Park Avenue,,New York,NY,10065,This allocation provides scholarships to eligible CUNY and FIT students during the 2019-2020 academic year.,,,MANHATTAN,40.768973,-73.965367,108,4,120,1081419,1014030001,Upper East Side-Carnegie Hill
FY21 06203,2021,Veterans Community Development,,City University of New York,133893536,Cleared,225000,CUNY,Return and Opportunity Program,695 Park Avenue,,New York,NY,10065,"Funding allocated to CUNY for the Project for Return and Opportunity Program, which aids veterans studying at CUNY in navigating GI benefits and facilitating their transition into student life.",,,MANHATTAN,40.768973,-73.965367,108,4,120,1081419,1014030001,Upper East Side-Carnegie Hill
FY21 06179,2021,Worker Cooperative Business Development Initiative,,City University of New York,133893536,Cleared,146600,CUNY,CUNY School of Law - Legal Services,695 Park Avenue,,New York,NY,10065,"To support the creation of jobs in worker cooperatives by coordinating education and training resources and by providing technical, legal, and financial assistance. The initiative funds a comprehensive citywide effort to reach cooperative entrepreneurs, provide for the start-up of new worker cooperative small businesses, and provide assistance to existing cooperatives. The initiative offers workforce development and concrete skills for unemployed, underemployed and discouraged workers in high-needs neighborhoods.",,,MANHATTAN,40.768973,-73.965367,108,4,120,1081419,1014030001,Upper East Side-Carnegie Hill
