MOCS ID,Fiscal Year,Source,Council Member,Legal Name of Organization,EIN,Status,amount,Agency,Program Name,Address,Address 2 (optional),City,State,Postcode,Purpose of Funds,Fiscal Conduit Name,FC EIN,Borough,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
FY16 1833,2016,Youth,Maisel,Good Shepherd Sports Program,111850521,Pending,3500,DYCD,,1950 Batchelder Street,,Brooklyn,NY,11229,Funds will be used to support the youth sports programs including baseball.,Bergen Basin Community Development Corporation d/b/a Millennium Development,113199040,BROOKLYN,40.604174,-73.9397,15,46,566,3345246,3073110015,Madison
FY16 2013,2016,Anti-Poverty,Mealy,Highland Park Community Development Corporation,113462888,Cleared,10000,DYCD,,3236 Fulton Street,,Brooklyn New York,New YorkNY,11208,Funds will be used to support youth programming.,,,BROOKLYN,40.682618,-73.87579,5,37,1178,3092655,3041410023,Cypress Hills-City Line
FY16 0130,2016,Local,Grodenchik,American-Italian Cancer Foundation,133035711,Cleared,3500,DOHMH,,112 East 71 Street Suite 2B,,New York,New YorkNY,10021,"Funding will support the cost associated with the operation of the Mobile Care Clinic including medical staff salaries, cost of mammograms, and clinical breast exams. Funding will also support outreach, education and referral activities  which ensure that  women have access to medically appropriate breast cancer screening services.",,,MANHATTAN,40.770141,-73.96367,8,4,128,1083890,1014057502,Upper East Side-Carnegie Hill
FY16 8043,2016,Anti-Poverty,Barron,St. Paul's Community Baptist Church,112453951,Cleared,15000,DYCD,,859  Hendrix st,,Brooklyn,New YorkNY,11207,"Funds are intended to be used toward St. Paul Community Baptist Church's Women's Jewel Collective mentor program. Funding will defray cost of travel, supplies, stipends for guest speakers at annual retreat.",,,BROOKLYN,40.660158,-73.88427,5,42,1104,3097692,3043540024,East New York
FY16 0842,2016,Youth,Koo,"Child Center of New York, Inc., The",111733454,Cleared,10000,DYCD,,60-02 Queens Boulevard,Lower Level,Woodside,New YorkNY,11377,"Funds to sustain Mental Health, Substance Abuse, Child Abuse Prevention, Early Head Start, and Asian Outreach programming at the Macari Family Center. Funds will also support  after-schools programs at PS 24 and IS 237, programming at the Latimer Gardens Community Center, Asian Outreach at Francis Lewis HS, and proposed programs at Bland Houses.",,,QUEENS,40.741499,-73.904485,2,26,245,4432196,4023140001,Woodside
FY16 0596,2016,Local,Levin,"Brooklyn Greenway Initiative, Inc.",203283721,Cleared,3500,DYCD,,153 Columbia Street,,Brooklyn,New YorkNY,11231,To provide programming and services to ensure the long-term viability of the Brooklyn Waterfront Greenway.,,,BROOKLYN,40.686695,-74.001886,6,39,47,3003572,3003190018,Carroll Gardens-Columbia Street-Red Hook
FY16 1203,2016,Aging,Cumbo,"Crown Heights Jewish Community Council, Inc.",237390996,Cleared,20000,DFTA,,392 Kingston Ave,,Brooklyn,New YorkNY,11213,Funding will be used to provide  social services to seniors.,,,BROOKLYN,40.665236,-73.942597,9,35,333,3034284,3012990045,Crown Heights South
FY16 6585,2016,Stabilizing NYC,,Chhaya Community Development Corporation,113580935,Cleared,70000,HPD,,37-43 77th Street,2nd Fl,Jackson Heights,New YorkNY,11367,"Stabilizing NYC is a citywide coalition which seeks to prevent the loss of affordable housing at the hands of predatory equity companies and defend low-income tenants in predatory equity buildings from harassment and eviction. Stabilizing NYC combines legal and organizing resources into a citywide front against predatory equity, helping tenants take their predatory equity landlords accountable for lack of repairs, eviction cases, and harassment.",,,QUEENS,40.747993,-73.888827,3,25,287,4029909,4012880059,Jackson Heights
FY16 2595,2016,Youth,Levine,Manhattan School of Music,131656667,Cleared,10000,DYCD,,120 Claremont Ave,,New HYork,New YorkNY,10027-4689,"To support the Manhattan School of Music's Camp MSM: Summer Music Camp at Manhattan School of Music, a program for talented young musicians that provides intensive instruction in musical theater and instrumental music for students who have completed grades 6 to 11.",,,MANHATTAN,40.812588,-73.961848,9,7,211,1076684,1019930001,Morningside Heights
FY16 4846,2016,Youth,Levine,"Young People's Chorus of New York City, Inc.",113372980,Cleared,5000,DYCD,,1995 Broadway Suite 305,,New York,New YorkNY,10023,"To support the Young People's Chorus (YPC) of New York City's Satellite Schools Program in New York City public schools and Choral Literacy and Performance Program - Community Chorus in Washington Heights. YPC's activities include intensive choral instruction, music education, concerts, TV and radio appearances, and recordings.",,,MANHATTAN,40.77524,-73.982186,7,6,153,1070358,1011397502,Lincoln Square
FY16 6121,2016,Anti-Gun Violence   - Mental Health/Therapeutic Services,,"Berean Community and Family Life Center, Inc.",112870465,Cleared,35000,DOHMH,,1635 Bergen Street,,Brooklyn,New YorkNY,11213,"This allocation provides supportive, therapeutic and mental health services to community members touched by gun violence in select neighborhoods.",,,BROOKLYN,40.674959,-73.928918,8,36,307,3035824,3013490059,Crown Heights North
FY16 3182,2016,Local,Garodnick,New York Historical Society,131624124,Cleared,5000,DCLA,,170 Central Park West,,New York,New YorkNY,10024,Funding will support museum tours and workshops for students in District 4.,,,MANHATTAN,40.779265,-73.973743,7,6,161,1028816,1011290029,Upper West Side
FY16 2617,2016,Anti-Poverty,Menchaca,Masbia Of Boro Park,263851559,Cleared,10000,DYCD,,4114 14th Avenue,,Brooklyn,New YorkNY,11219,"The funding will provide for food, supplies (such as plates and cups), rent, utilities, insurance and vital site staffing to operate and maintain the Boro Park soup kitchen.",,,BROOKLYN,40.638041,-73.985407,12,39,232,3135750,3055940042,Borough Park
FY16 0931,2016,Local,Cabrera,"Citizens Committee for New York City, Inc.",510171818,Cleared,7500,DYCD,,77 Water Street,Suite 202,New York,New YorkNY,10005,"Funds will be used to support skills building workshops, one-on-one project planning assistance and equipment loans to local volunteer led groups.",,,MANHATTAN,40.704275,-74.008681,1,1,7,1000863,1000330001,Battery Park City-Lower Manhattan
FY16 5057,2016,COMPASS Slot Restoration,,Henry Street Settlement,131562242,Cleared,210000,DYCD,,265 Henry Street,,New York,New YorkNY,10002-4808,"This allocation restores more than 3,400 Comprehensive Afterschool System (COMPASS) program slots across four boroughs. Programs will provide afterschool and summer programming to elementary school-aged children.",,,MANHATTAN,40.713857,-73.984532,3,1,202,1079627,1002880078,Lower East Side
FY16 1924,2016,Local,Williams,"Haitian Centers Council, Inc.",112648501,Cleared,3500,DYCD,,123 Linden Blvd 3rd Floor,,Brooklyn,New YorkNY,11226-0000,"Funds will be used to offer the Mental Health First Aid (MHFA) certification course to hospital staff, employers, business leaders, faith communities, and residents of the general community. The funding will aid in the provision of teaching and support materials and resources.",,,BROOKLYN,40.652415,-73.954227,17,40,822,3116661,3050840084,Prospect Lefferts Gardens-Wingate
FY16 2661,2016,Youth,Menchaca,Mekimi,550870419,Cleared,5000,DYCD,,1274 49 street,suite 297,Brooklyn,NY,11219,"Funds will be used for therapeutic events, outings trips and retreats for patients and  siblings, funds will go for transportation food hotel and activity expenses for the therapeutic events. Funds will also be used for volunteer training events.",,,BROOKLYN,40.635445,-73.992834,12,44,220,3137725,3056410037,Borough Park
FY16 7898,2016,SU-CASA,Johnson,Encore West Residence Housing Development Fund Corporation,161665310,Pending,2000,DFTA,Enore NSC,500 Greenwich Street,3rd Floor,New York,New YorkNY,10013,SU-CASA awards being administered by DFTA will be used to offset related or administrative costs faced by senior centers to support the program.,,,MANHATTAN,40.725363,-74.009214,2,3,37,1076084,1005957501,SoHo-TriBeCa-Civic Center-Little Italy
FY16 1769,2016,Local,Speaker,"Getting Out and Staying Out, Inc.",61711370,Cleared,25000,DYCD,,91 East 116th Street Storefront,,New York,NY,10029,"Funding will be used to pay for metrocards. All participants are either completing GOSOs job readiness curriculum, attending school, going on job interviews, starting work, or utilizing any of the other services and workshops provided directly by GOSO or its partners. Young men starting a new job will receive 2 weeks metrocard coverage or until they receive a paycheck to fund their own transportation. Participants can receive a monthly unlimited metrocard if they have been attending school regularly and working.",,,MANHATTAN,40.799505,-73.943677,11,8,184,1087331,1016220031,East Harlem North
FY16 2275,2016,Local,Gentile,"Jewish Community Council of Greater Coney Island, Inc.",112665181,Cleared,2500,DFTA,,3001 West 37th Street,,Brooklyn,New YorkNY,11224-1479,Funds will support the Senior Citizen Transportation Program which provides individual and group scheduled trips for the elderly.,,,BROOKLYN,40.573177,-74.002509,13,47,340,3189617,3070650001,Seagate-Coney Island
FY16 4506,2016,Local,Williams,"United States Steel Band Association, Inc.",113612068,Cleared,5000,DYCD,,1234 Flatbush Ave,,Brooklyn,New YorkNY,11226,"Funds will support operating costs, for materials, staff support, food supplies, transportation costs, and stationary fees.",,,BROOKLYN,40.640108,-73.955259,14,40,51601,3120294,3052090010,Flatbush
FY16 7935,2016,SU-CASA,Barron,"Cypress Hills-Fulton Street Senior Citizens Center, Inc.",112297647,Cleared,2000,DFTA,Cypress Hills Houses Senior Center,3208 Fulton Street,,Brooklyn,New YorkNY,11208,SU-CASA awards being administered by DFTA will be used to offset related or administrative costs faced by senior centers to support the program.,,,BROOKLYN,40.682337,-73.876771,5,37,1178,3092631,3041400013,Cypress Hills-City Line
FY16 4384,2016,Local,Speaker,"Sunnyside Community Service, Inc.",510189327,Cleared,50000,DYCD,,43-31 39th Street,,Sunnyside,NY,11104,"Support for our youth services which help young people discover and develop their own talents and ultimately achieve their own educational and career goals.  SCS operates two after-school programs.  After-school instructors provide students with academic assistance that parents may be unable to offer because of limited English proficiency or time constraints.  A Beacon Community Center in Elmhurst provides educational and recreational programs for families.  Our Work Readiness Program serves in-school and out-of-school youth, helping them develop resumes and search for jobs.  GED prep classes are also available.  Our Green Jobs Internship Program enables participants to gain environmental stewardship skills and to prepare for a job in an expanding industry.  The College Readiness Program enables young people who are disadvantaged in the college application process to gain access to and succeed in higher education.",,,QUEENS,40.74519,-73.925909,2,26,179,4436677,4001910005,Hunters Point-Sunnyside-West Maspeth
FY16 7743,2016,Local,Speaker,St. Nick's Alliance Corporation,510192170,Cleared,5000,DYCD,,2 Kingsland Avenue,,Brooklyn,New YorkNY,11211-1695,"To support a local youth baseball program, including equipment and supplies.",,,BROOKLYN,40.715895,-73.940025,1,34,449,3389465,3028850010,East Williamsburg
FY16 0992,2016,Local,Kallos,"Civitas Citizens, Inc.",133132603,Cleared,5000,DYCD,,1457 Lexington Ave,,New York,New YorkNY,10128,"To study and research contextual development, create opportunities for economic growth through neighborhood-scale retail and commercial uses on avenues and major crosstown streets and expand affordable housing opportunities.",,,MANHATTAN,40.784854,-73.951659,8,5,15801,1048420,1015230020,Upper East Side-Carnegie Hill
FY16 3914,2016,Local,Richards,Rockaway Development and Revitalization Corporation,112575794,Cleared,19625,DYCD,,1920 Mott Avenue,,Far Rockaway,New YorkNY,11691,"To train local residents on computer basics, social media (Twitter, Facebook, Instragrram), Microsoft Office Word, Excel, Access, Outlook and Power Point. 2. Provide job seekers with assistance in completing on-line employment applications, researching companies for potential employment utilizing the Time Warner Technology Center.",,,QUEENS,40.603907,-73.752262,14,31,103202,4457760,4155590012,Far Rockaway-Bayswater
FY16 2315,2016,Anti-Poverty,Dickens,"Just-Us, Inc.",132954007,Cleared,5000,DYCD,,413 East 120 Street Room 101,,New York,New YorkNY,10035,"The program will focus on job training in council district 9. The program will focus on 3 areas, providing the necessary technology skills thru classroom training, assistance in job placement with a company that pays a livable wage, and providing supportive services as needed.  The skills the program will teach will be varied and students may choose one depending on their preference.  The program will teach A Certification, Graphic Design such as Adobe Photoshop, Illustrator or Premier Pro, and/or Web Development using WordPress, HTML, CSS and PHP.",,,MANHATTAN,40.798371,-73.932987,11,8,192,1054888,1018080008,East Harlem North
FY16 1806,2016,Local,Levine,Goddard Riverside Community Center,131893908,Cleared,5000,DSS/HRA,,593 Columbus Avenue,,New York,New YorkNY,10024,"To support Goddard Riverside Community Center's Goddard Riverside Law Project, which provides services such as anti-eviction legal representation and organizing support for housing issues.",,,MANHATTAN,40.788212,-73.970904,7,6,173,1079511,1012020001,Upper West Side
FY16 4699,2016,Local,Miller,"Where There's a Need, Inc.",830433048,Cleared,5000,DYCD,,110-31  155th Street,,Jamaica,New YorkNY,11433-3617,Funds will be used to purchase the materials to create the wig alternatives and associated supplies and packaging along with transportation to facilitate program,,,QUEENS,40.689937,-73.794095,12,28,262,4263457,4121590039,South Jamaica
FY16 4450,2016,Youth,Rodriguez,"Trident Swim Foundation, Inc.",260640050,Cleared,5000,DYCD,,150 W 55th Street,Apt 8A,New York,New YorkNY,10019,"Fund  SAT courses at Washington Heights, fund the cost of swim team coach and academic tutors at those locations.  The SAT Prep program is currently provided by Kaplan Test Prep, and  swim coaches are PSAL registered, professional coaches.",,,MANHATTAN,40.763868,-73.98016,5,4,137,1023386,1010070054,Midtown-Midtown South
FY16 1702,2016,Local,Lander,Friends of the New York Transit Museum,113299408,Cleared,3500,DYCD,,130 Livingston Street 10th Floor,,Brooklyn,New YorkNY,11201,To support education programs and workshops for youth.,,,BROOKLYN,40.690782,-73.988753,2,33,37,3319419,3001630001,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
FY16 3002,2016,Boro,Manhattan Delegation,"New York City Gay and Lesbian Anti-Violence Project, Inc.",133149200,Cleared,10555,DSS/HRA,,240 West 35th Street Suite 200,,New York,New YorkNY,10001-2515,"To support direct social services, outreach, education, information, safety planning and community leadership development to LGBTQ and HIV-affected survivors of all forms of violence throughout the five boroughs through our 10 intake sites through outreach/leadership programming, focusing on underserved populations such as transgender women of color, LGBTQ immigrants, and LGBTQ people of color, who are most disproportionately impacted by violence.",,,MANHATTAN,40.752171,-73.991377,5,3,109,1014415,1007840064,Midtown-Midtown South
FY16 5877,2016,Cultural After-School Adventure (CASA),Barron,"Studio in a School Association, Inc.",133003112,Cleared,20000,DCLA,P.S. 328 Phyllis Wheatley,75 West End Avenue,,New York,New YorkNY,10023,This funding supports after-school programs that are in partnership with cultural programs and institutions to provide arts enrichment citywide.,,,MANHATTAN,40.77422,-73.989237,7,6,151,1088686,1011710063,Lincoln Square
FY16 2841,2016,Local,Mark-Viverito,Museum of the City of New York,131624098,Cleared,6500,DCLA,,1220 Fifth Avenue,,New York,New YorkNY,10029,"To support New York at Its Core, a major exhibition on the city’s sweeping 400 year history opening in February 2016.  Through original artifacts, documents, historic images, and interactive digital technology, this three-gallery, long-term exhibition (10 – 15 years) will invite New Yorkers and tourists alike to explore the qualities that make this city a subject of fascination and a magnet for people the world over and offer a starting point for anyone seeking to understand, explore, or debate the character of the city.",,,MANHATTAN,40.792438,-73.952448,11,8,168,1074157,1016090001,East Harlem South
FY16 7223,2016,Coalition Theaters of Color,,"Pan Asian Repertory Theatre, Inc.",132894709,Cleared,29800,DCLA,,520 Eighth Avenue,Ste 314,New York,New YorkNY,10018-8650,To support the operations and programming of various theaters and cultural organizations primarily in communities of color.,,,MANHATTAN,40.753612,-73.992417,5,3,109,1083624,1007860001,Midtown-Midtown South
FY16 4943,2016,Anti-Gun Violence   - Youth Programs,,"New York WEB Center, Inc",205620848,Cleared,10000,DYCD,,402 Eastern Parkway,,Brooklyn,New YorkNY,11225,"The funding will support the production of student created and led music and music video with antigun violence messaging. The project will be included in a youth empowerment forum NYWC will host in 2016 for local Brooklyn teens. Additionally, NYWC will distribute the product across several digital marketing channels and expand our commitment to collaboration and participating in the Mayor's initiative.",,,BROOKLYN,40.6701,-73.954972,9,35,323,3032886,3012670001,Crown Heights South
FY16 3651,2016,Local,Salamanca,"QSAC, Inc.",112482974,Cleared,5000,DOHMH,,253 W 35th Street,14th Fl,New York,New YorkNY,10001,To purchase supportive non-technology and/or technology based products designed to enhance the learning experience for autistic program participants.,,,MANHATTAN,40.752289,-73.991612,5,3,109,1014423,1007850011,Midtown-Midtown South
FY16 5227,2016,Cultural After-School Adventure (CASA),Salamanca,"Marquis Studios, Ltd.",133047206,Cleared,20000,DCLA,Academy of Public Relations Middle School 298X,45 Main Street,Suite 616,Brooklyn,New YorkNY,11201,This funding supports after-school programs that are in partnership with cultural programs and institutions to provide arts enrichment citywide.,,,BROOKLYN,40.702799,-73.990677,2,33,21,3329423,3000370001,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
FY16 5069,2016,COMPASS Slot Restoration,,"SCAN-New York Volunteer Parent-Aides Association, Inc.",132912963,Cleared,641200,DYCD,,345 East 102 Street Suite 301,,New York,New YorkNY,10029,"This allocation restores more than 3,400 Comprehensive Afterschool System (COMPASS) program slots across four boroughs. Programs will provide afterschool and summer programming to elementary school-aged children.",,,MANHATTAN,40.787394,-73.942709,11,8,164,1086440,1016747501,East Harlem South
FY16 2030,2016,Local,Garodnick,"Historic Districts Council, Inc.",133389566,Cleared,3500,DCLA,,232 East 11th Street,,New York,New YorkNY,10003,"Funding will support educational and outreach programs to promote historic preservation, including the Annual Preservation Conference Series, About New York Lecture, Film and Tour Series, and Six to Celebrate Neighborhood Tours.",,,MANHATTAN,40.730817,-73.987433,3,2,40,1006817,1004660025,East Village
FY16 7837,2016,Local,Crowley,"Maspeth Town Hall, Inc.",237259702,Cleared,5000,DYCD,,53-37 72nd Street,,Maspeth,New YorkNY,11378,Funds will be used for the After School Staff Salaries at PS58 and for Supplies.,,,QUEENS,40.730174,-73.892364,5,30,497,4058706,4025060015,Maspeth
FY16 3295,2016,Local,Cumbo,"Noel Pointer Foundation, Inc.",113271472,Cleared,7000,DCLA,,1368 Fulton Street,,Brooklyn,New YorkNY,11216,"Funding will be used to support the fees associated with teaching artists, the purchase of musical instruments, venue rentals, outside technical contractors, as well as the staff responsible for professional development services.",,,BROOKLYN,40.680175,-73.945717,3,36,247,3053786,3018620014,Crown Heights North
FY16 4297,2016,Aging,Borelli,"Staten Island Community Services Friendship Clubs, Inc.",132778244,Cleared,50000,DFTA,,11 SAMPSON AVE,,STATEN ISLAND,New YorkNY,10308,"Funds will be used for recreation, educational supplies, transportation, health promotion programs and literature for seniors.",,,STATEN IS,40.552603,-74.149795,3,51,14605,5062569,5046240500,Great Kills
FY16 2848,2016,Youth,Gentile,"Muslim American Society of New York, Inc.",363885457,Cleared,7500,DYCD,,1933 Bath Avenue,,Brooklyn,New YorkNY,11214,"Funds will provide operating and other program expenses for youth activities, workshops, mentoring and community service projects.",,,BROOKLYN,40.602115,-74.002773,11,43,282,3167817,3064070001,Bath Beach
FY16 7083,2016,MHy Services - Developmental Disability Clinics,,Montefiore Medical Center,131740114,Cleared,300000,DOHMH,Albert Einstein College of Medicine - CERC Clinic,111 E 210th Street,,Bronx,New York,10467,This allocation provides net deficit funding to select Article 16 Developmental Disability clinics.,,,BRONX,40.879885,-73.880481,7,11,421,2096399,2033270001,Norwood
FY16 4172,2016,Local,Gibson,South Bronx Overall Economic Development Corporation,132736022,Cleared,10000,DYCD,,555 Bergen Avenue,Third Floor,Bronx,New YorkNY,10455-1368,Funding will be used towards the cost of running of Spanish classes,,,BRONX,40.815959,-73.916354,1,17,71,2097027,2022940002,Melrose South-Mott Haven North
FY16 5192,2016,Cultural After-School Adventure (CASA),Mendez,Henry Street Settlement,131562242,Cleared,20000,DCLA,Public School 034 Franklin D. Roosevelt,265 Henry Street,,New York,New YorkNY,10002-4808,This funding supports after-school programs that are in partnership with cultural programs and institutions to provide arts enrichment citywide.,,,MANHATTAN,40.713857,-73.984532,3,1,202,1079627,1002880078,Lower East Side
FY16 0907,2016,Boro,Brooklyn Delegation,"Churches United for Fair Housing, Inc.",264698161,Cleared,38750,HPD,,66 Whipple Street,,Brooklyn,New YorkNY,11206,"To support affordable housing workshop trainings to guide community members through the housing application process.  These workshops also include financial literacy, credit and debt assistance as part of a comprehensive approach for preparing residents to successfully apply for affordable housing. Funding will also support CUFFH's community organizing efforts.",,,BROOKLYN,40.701627,-73.944171,1,33,507,3061496,3022750010,Bedford
FY16 0685,2016,Youth,Eugene,"Caribbean American Sports and Cultural Youth Movement (CASYM, Inc.)",112778372,Cleared,5000,DYCD,,249 STERLING STREET,,BROOKLYN,New YorkNY,11225,"To provide cultural programming throughout Brooklyn, and support the operational costs of the program.",,,BROOKLYN,40.663026,-73.952645,9,40,329,3034823,3013150067,Prospect Lefferts Gardens-Wingate
FY16 6586,2016,Stabilizing NYC,,"Cooper Square Community Development Committee and Businessmen's Association, Inc.",132666211,Cleared,50000,HPD,,61 East 4th Street,,New York,NY,10003,"Stabilizing NYC is a citywide coalition which seeks to prevent the loss of affordable housing at the hands of predatory equity companies and defend low-income tenants in predatory equity buildings from harassment and eviction. Stabilizing NYC combines legal and organizing resources into a citywide front against predatory equity, helping tenants take their predatory equity landlords accountable for lack of repairs, eviction cases, and harassment.",,,MANHATTAN,40.726755,-73.990735,3,2,38,1082642,1004600056,East Village
FY16 7852,2016,Parks Equity Initiative,CD28,Department of Parks and Recreation,136400434,Cleared,24000,DPR,Baisley Pond Park,"830 Fifth Avenue, Room 317",,New York,NY,10065,Funds will be used to hire 3 seasonal park employees for Baisley Pond Park.,,,MANHATTAN,40.767711,-73.970516,64,6,143,1083811,1011110001,park-cemetery-etc-Manhattan
FY16 3545,2016,Anti-Poverty,Cabrera,"Power, Praise and Deliverance, Inc.",841650246,Cleared,5000,DYCD,,1820 Loring Place,,bronx,New YorkNY,10453,Funding will cover costs for operating the Daily Manna Food Pantry,,,BRONX,40.852496,-73.915918,5,14,24501,2009061,2028790053,University Heights-Morris Heights
FY16 0516,2016,Local,Cumbo,"Brooklyn Art Incubator, Inc.",300156146,Cleared,5000,DCLA,,PO Box 20648,,Brooklyn,New YorkNY,11202,Funding will be used to support  Artz Biz Kidz program,,,,,,,,,,,
FY16 3480,2016,Youth,Dickens,"Pelham Fritz Basketball League, Inc., The",133759258,Cleared,5000,DYCD,,2225 5th Ave 8B,,New York,New York,10037,"To teach sports leadership, basketball skills and to mentor youth in the Harlem community.",,,MANHATTAN,40.813058,-73.937387,11,9,210,1081109,1017600001,East Harlem North
FY16 1173,2016,Local,Matteo,Council on the Arts and Humanities for Staten Island,133713211,Cleared,2000,DCLA,,10 Ferry Terminal Drive,,Staten Island,New YorkNY,10301,"Funds will be used to support two, large scale, public murals in the 50th district, designed by Staten Island Artists in collaboration with the local community.",,,,,,,,,,,
FY16 6192,2016,Neighborhood Development Grant Initiative,Barron,East New York Restoration Local Development Corporation,461763706,Cleared,22000,DSBS,,1159 Elton Street,,Brooklyn,NY,11239,"This initiative will help meet the need for neighborhood-level economic development, job creation and retention and community investment. Funds can be provided for any one of five purposes: Business Attraction and Retention, Merchant Organizing/Business Improvement District Formation, District Marketing/Local Tourism Initiatives, Placemaking/Plaza/Public Space, Activation/Public Art and Organizational Development/Project Management Support.",,,BROOKLYN,40.655115,-73.873023,5,42,1070,3398621,3044527501,East New York
FY16 4768,2016,Local,Williams,"Wyckoff House & Association, Inc",112615053,Cleared,9000,DCLA,,5816 Clarendon Road,,Brooklyn,New YorkNY,11203,"Funding will support/subsidize Title One school visits from District 45, and citywide.",,,BROOKLYN,40.64497,-73.920914,17,45,946,3221967,3079170009,Rugby-Remsen Village
FY16 0714,2016,Anti-Poverty,Rodriguez,"Catholic Charities Community Services, Archdiocese of New York",135562185,Cleared,75000,DYCD,,1011 First Avenue 6th Floor,,New York,New YorkNY,10022,Support of the cultural programs and operation of the Alianza Dominicana Cultural Center,,,MANHATTAN,40.757271,-73.963692,6,5,108,1039972,1013480023,Turtle Bay-East Midtown
FY16 6426,2016,NYC Cleanup,Koslowitz,Association of Community Employment Programs for the Homeless (ACE),133846431,Cleared,74320,DYCD,,598 Broadway 7th Floor,,NY,New YorkNY,10012,"Funds will be used to pay dedicated staff to provide street and gutter sweeping, snow shoveling, emptying litter baskets and replacing basket liners as well as maintain tree beds in the district.",,,MANHATTAN,40.725045,-73.997085,2,1,43,1007945,1005110015,SoHo-TriBeCa-Civic Center-Little Italy
FY16 4421,2016,Anti-Poverty,Van Bramer,Theatre of the Oppressed NYC,454815944,Cleared,4500,DCLA,,521 West 126th Street,,New York,New YorkNY,10027-2496,To fund workshops done in conjunction with the AIDS Center of Queens County (ACQC),,,MANHATTAN,40.81485,-73.956305,9,7,219,1084122,1019830011,Manhattanville
FY16 0012,2016,Youth,Lander,"78th Precinct Youth Council, Inc.",112947101,Cleared,9000,DYCD,,123 Seventh Avenue,,Brooklyn,NY,11215,"To support training and practice for youth baseball, soccer and other sports programs.",,,BROOKLYN,40.673345,-73.976211,6,39,157,3024730,3010670003,Park Slope-Gowanus
FY16 1332,2016,Local,Palma,District Attorney - Bronx,136400434,Cleared,10000,DABX,,198 East 161 Street,,Bronx,New YorkNY,10451,To support The Creating Opportunities Necessary to Create Empowered Positive Teens (CONCEPT) prevention program in Council District 18 in the Bronx. The CONCEPT school-based program engages students in constructive dialogue questioning the legal consequences of criminal activity.,,,BRONX,40.826354,-73.921024,4,16,61,2099027,2024430094,East Concourse-Concourse Village
FY16 3687,2016,Local,Speaker,Queens Chamber of Commerce dba Chamber of Commerce Borough of Queens,110559220,Cleared,100000,DSBS,,75-20 Astoria Blvd,Suite 140,Jackson Heights,NY,11370,"Funding to continue outreach to small businesses in Queens County and provide them with the technical assistance and support they require. Further, funding will allow a series of bi-lingual workshops in Spanish, Chinese, Korean or other languages covering business topics.",,,QUEENS,40.765724,-73.892382,3,22,30904,4022646,4010270050,Jackson Heights
FY16 4098,2016,Anti-Poverty,Williams,"Sesame Flyers International, Inc.",112692485,Cleared,10000,DCLA,,3510 Church Avenue,,Brooklyn,New YorkNY,11203-2803,"Program funding will support Sports and Culture Days to help youth, between 8 and 21 experience Caribbean culture through various activities and presentations.",,,BROOKLYN,40.651066,-73.944555,17,45,856,3109467,3048890004,East Flatbush-Farragut
FY16 2346,2016,Local,Deutsch,Kingsborough Community College,136400434,Cleared,5000,CUNY,,2001 Oriental Boulevard,,Brooklyn,New YorkNY,11235,To bring culturally and artistically diverse multi-disciplinary professional performances.,,,BROOKLYN,40.578497,-73.9349,15,48,616,3326937,3087600060,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
FY16 0068,2016,Local,Williams,"African Voices Communications, Inc.",133687018,Cleared,8000,DCLA,,270 West 96 Street,,New York,New YorkNY,10025,"Funding will support African Voice's Reel Sisters of the Diaspora Film Festival Lecture Series during October 24-25th, by funding artist fees, honorariums, marketing and other operating costs.",,,MANHATTAN,40.794981,-73.972584,7,6,183,1033711,1012430060,Upper West Side
FY16 0007,2016,Boro,Brooklyn Delegation,"71st Precinct Community Council, Inc.",43784543,Cleared,7000,DYCD,,421 EMPIRE BOULEVARD,,BROOKLYN,New YorkNY,11225,"Funds will be utilized for 5 specific programming which involves the community at large, our seniors and our youths via 1) Family Day Picnic held the 1st Sunday in June - A march into the park with the 71st Precinct Community Council Community Affairs Officers, local girl scouts brings the community together for a day of festivity and enjoyment. Amusement rides, food and drinks are provided; 2) National Night Out held the 1st Tuesday in August gives residence an opportunity to combat crime and take back their communities with their voices on the issue of crime prevention; 3) Halloween Safe Path Walk provides youths and their parents with escorted police protection via a designated route where community residents get involve by handing out candies. The celebration ends at the precinct where food and goodies are provided; 4)Thanksgiving Turkey Giveaway - turkeys are provided to the community at our Council meeting; and Holiday Party provides the youngsters with toys and food.",,,BROOKLYN,40.664113,-73.947763,9,35,331,3034563,3013100001,Crown Heights South
FY16 0090,2016,Local,Constantinides,"Aktina Productions, Inc.",113220961,Cleared,9000,DOITT,,23-50 27th Street,,Astoria,NY,11105-3110,Funds will be used to support radio programing promoting Greek culture,,,QUEENS,40.775041,-73.91646,1,22,97,4018140,4008540056,Steinway
FY16 6866,2016,NYC Support Our Seniors,Koo,"Chinese-American Planning Council, Inc.",136202692,Cleared,19410,DFTA,,150 Elizabeth St,,New York,New YorkNY,10012,"Council Members will each designate $29,411 to any organization funded through a city agency that provides senior services and programming.",,,MANHATTAN,40.7203,-73.995083,2,1,41,1088390,1004787501,SoHo-TriBeCa-Civic Center-Little Italy
